assists,gameWinningGoals,games,gamesStarted,goalAgainstAverage,goals,goalsAgainst,overTimeGoals,plusMinus,points,powerPlayGoals,powerPlayPoints,savePercentage,saves,shortHandedGoals,shortHandedPoints,shots,shotsAgainst,wins,blocked,evenSaves,evenShots,evenStrengthSavePercentage,faceOffPct,hits,powerPlaySavePercentage,powerPlaySaves,powerPlayShots,shortHandedSavePercentage,shortHandedSaves,shortHandedShots,position_code_C,position_code_D,position_code_G,position_code_L,position_code_R,timeOnIce,timeOnIcePerGame,evenTimeOnIce,evenTimeOnIcePerGame,powerPlayTimeOnIce,powerPlayTimeOnIcePerGame,shortHandedTimeOnIce,shortHandedTimeOnIcePerGame,normalized_vote_pct
7.0,8.0,48.0,0.0,0.0,26.0,0.0,1.0,0.0,33.0,8.0,10.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,23.0,0.0,0.0,0.0,52.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,50625,1054,39433,821,7689,160,3503,72,0.00021486892995272884
11.0,1.0,46.0,0.0,0.0,18.0,0.0,0.0,6.0,29.0,8.0,13.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,8.0,0.0,0.0,0.0,36.58,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,53824,1170,42497,923,7790,169,3537,76,0.0
20.0,3.0,48.0,0.0,0.0,12.0,0.0,0.0,-8.0,32.0,6.0,15.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,19.0,0.0,0.0,0.0,48.98,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,47096,981,35812,746,7550,157,3734,77,0.0
5.0,0.0,34.0,0.0,0.0,2.0,0.0,0.0,-4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,11.0,0.0,0.0,0.0,46.42,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,19116,562,17648,519,237,6,1231,36,0.0
5.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,48.21,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,10463,653,9916,619,216,13,331,20,0.0
12.0,0.0,33.0,0.0,0.0,2.0,0.0,0.0,-2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,7.0,0.0,0.0,0.0,40.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,25142,761,23344,707,1768,53,30,0,0.0
32.0,1.0,47.0,0.0,0.0,10.0,0.0,0.0,14.0,42.0,0.0,16.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,25.0,0.0,0.0,0.0,53.26,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,57751,1228,45719,972,7823,166,4209,89,0.0
9.0,2.0,48.0,0.0,0.0,5.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,92.0,0.0,0.0,31.0,0.0,0.0,0.0,48.43,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,43785,912,36189,753,2304,48,5292,110,0.0
6.0,0.0,47.0,0.0,0.0,4.0,0.0,0.0,-3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,9.0,0.0,0.0,0.0,33.33,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,35972,765,34954,743,951,20,67,1,0.0
9.0,1.0,45.0,0.0,0.0,7.0,0.0,0.0,16.0,16.0,3.0,7.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,48317,1073,42111,935,6080,135,126,2,0.0
4.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,-2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,25957,961,22745,842,2025,75,1187,43,0.0
3.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,38214,868,33670,765,300,6,4244,96,0.0
5.0,0.0,29.0,0.0,0.0,2.0,0.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,35.0,0.0,0.0,0.0,100.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,26444,911,21106,727,473,16,4865,167,0.0
16.0,0.0,48.0,0.0,0.0,6.0,0.0,0.0,4.0,22.0,3.0,10.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,76016,1583,61021,1271,8802,183,6193,129,0.0
19.0,2.0,48.0,0.0,0.0,6.0,0.0,0.0,5.0,25.0,1.0,8.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,48.0,0.0,0.0,0.0,100.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,64230,1338,53379,1112,6043,125,4808,100,0.0
7.0,1.0,48.0,0.0,0.0,7.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,12.0,0.0,0.0,0.0,11.11,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,30546,636,28447,592,815,16,1284,26,0.0
4.0,0.0,44.0,0.0,0.0,2.0,0.0,0.0,-5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,22369,508,22074,501,282,6,13,0,0.0
3.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,7187,718,6254,625,933,93,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,37.0,36.0,2.446455,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.902137,802.0,0.0,0.0,0.0,889.0,18.0,0.0,665.0,731.0,90.97127222982216,0.0,0.0,86.3013698630137,126.0,146.0,91.66666666666666,11.0,12.0,0,0,1,0,0,128022,3460,0,0,0,0,0,0,0.0
0.0,0.0,14.0,12.0,1.874146,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.921569,282.0,0.0,0.0,0.0,306.0,9.0,0.0,233.0,250.0,93.2,0.0,0.0,86.79245283018868,46.0,53.0,100.0,3.0,3.0,0,0,1,0,0,46101,3292,0,0,0,0,0,0,0.0
10.0,1.0,42.0,0.0,0.0,7.0,0.0,0.0,-12.0,17.0,4.0,8.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,3.0,0.0,0.0,0.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,36676,873,29580,704,7041,167,55,1,0.0
14.0,2.0,48.0,0.0,0.0,13.0,0.0,1.0,6.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,10.0,0.0,0.0,0.0,26.66,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,51998,1083,43523,906,7907,164,568,11,0.0
11.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,-6.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,50067,1283,41993,1076,2584,66,5490,140,0.0
16.0,1.0,34.0,0.0,0.0,12.0,0.0,0.0,6.0,28.0,2.0,12.0,0.0,0.0,1.0,1.0,106.0,0.0,0.0,14.0,0.0,0.0,0.0,31.25,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37351,1098,30134,886,6624,194,593,17,0.0
6.0,0.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,40190,1057,34771,915,69,1,5350,140,0.0
11.0,0.0,39.0,0.0,0.0,7.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,46.15,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,31051,796,28523,731,2525,64,3,0,0.0
8.0,3.0,48.0,0.0,0.0,13.0,0.0,0.0,-3.0,21.0,3.0,3.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,35.0,0.0,0.0,0.0,57.44,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,52548,1094,40317,839,7185,149,5046,105,0.0
4.0,1.0,28.0,0.0,0.0,4.0,0.0,0.0,-2.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,14.0,0.0,0.0,0.0,44.49,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,23456,837,20428,729,2444,87,584,20,0.0
15.0,0.0,45.0,0.0,0.0,5.0,0.0,0.0,3.0,20.0,1.0,2.0,0.0,0.0,1.0,1.0,82.0,0.0,0.0,34.0,0.0,0.0,0.0,29.03,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,41986,933,34797,773,1110,24,6079,135,0.0
2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,43464,1278,37058,1089,367,10,6039,177,0.0
10.0,0.0,48.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,1.0,59.0,0.0,0.0,44.0,0.0,0.0,0.0,57.28,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,43232,900,34566,720,439,9,8227,171,0.0
6.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,9113,325,9111,325,2,0,0,0,0.0
0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,33.33,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,6406,457,6377,455,29,2,0,0,0.0
9.0,0.0,46.0,0.0,0.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,7.0,0.0,0.0,0.0,48.27,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,26759,581,26236,570,442,9,81,1,0.0
5.0,0.0,36.0,0.0,0.0,6.0,0.0,0.0,-3.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,27.0,0.0,0.0,0.0,37.5,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,36986,1027,29210,811,2985,82,4791,133,0.0
2.0,1.0,17.0,0.0,0.0,4.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,10155,597,10100,594,55,3,0,0,0.0
12.0,2.0,39.0,0.0,0.0,11.0,0.0,0.0,2.0,23.0,4.0,7.0,0.0,0.0,0.0,1.0,93.0,0.0,0.0,17.0,0.0,0.0,0.0,46.78,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,43385,1112,34668,888,6907,177,1810,46,0.0
20.0,3.0,48.0,0.0,0.0,10.0,0.0,0.0,4.0,30.0,5.0,10.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,64072,1334,53722,1119,10112,210,238,4,0.0
1.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,8190,682,8027,668,163,13,0,0,0.0
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,4555,759,3793,632,0,0,762,127,0.0
5.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,30991,1033,25061,835,3339,111,2591,86,0.0
6.0,1.0,22.0,0.0,0.0,5.0,0.0,0.0,7.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,0.0,100.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,16144,733,15724,714,263,11,157,7,0.0
19.0,2.0,48.0,0.0,0.0,7.0,0.0,0.0,0.0,26.0,3.0,7.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,17.0,0.0,0.0,0.0,9.09,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,53213,1108,42067,876,8028,167,3118,64,0.0
4.0,0.0,40.0,0.0,0.0,5.0,0.0,0.0,2.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,40048,1001,34470,861,2616,65,2962,74,0.0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2291,458,1818,363,473,94,0,0,0.0
21.0,1.0,48.0,0.0,0.0,3.0,0.0,0.0,5.0,24.0,0.0,8.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,72277,1505,53032,1104,10567,220,8678,180,0.0
1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,6592,824,4658,582,1786,223,148,18,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,542,542,542,542,0,0,0,0,0.0
0.0,0.0,15.0,10.0,2.644932,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.923445,386.0,0.0,0.0,0.0,418.0,4.0,0.0,319.0,345.0,92.46376811594205,0.0,0.0,91.30434782608695,63.0,69.0,100.0,4.0,4.0,0,0,1,0,0,43555,2903,0,0,0,0,0,0,0.0
0.0,0.0,34.0,34.0,2.57728,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.910448,854.0,0.0,0.0,0.0,938.0,15.0,0.0,714.0,773.0,92.3673997412678,0.0,0.0,83.09859154929578,118.0,142.0,95.65217391304348,22.0,23.0,0,0,1,0,0,117333,3450,0,0,0,0,0,0,0.0
0.0,0.0,4.0,4.0,1.216463,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.953704,103.0,0.0,0.0,0.0,108.0,2.0,0.0,93.0,95.0,97.89473684210527,0.0,0.0,75.0,9.0,12.0,100.0,1.0,1.0,0,0,1,0,0,14797,3699,0,0,0,0,0,0,0.0
6.0,0.0,39.0,0.0,0.0,2.0,0.0,0.0,-2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,30.0,0.0,0.0,0.0,55.39,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,30735,788,25354,650,1248,32,4133,105,0.0
33.0,1.0,48.0,0.0,0.0,7.0,0.0,0.0,6.0,40.0,2.0,21.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,21.0,0.0,0.0,0.0,58.48,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,52929,1102,42037,875,9501,197,1391,28,0.0
14.0,3.0,48.0,0.0,0.0,17.0,0.0,0.0,-2.0,31.0,6.0,14.0,0.0,0.0,1.0,1.0,150.0,0.0,0.0,13.0,0.0,0.0,0.0,47.33,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,55039,1146,41466,863,9321,194,4252,88,0.0
1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,-14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,38310,1160,33430,1013,33,1,4847,146,0.0
13.0,0.0,46.0,0.0,0.0,7.0,0.0,0.0,3.0,20.0,5.0,13.0,0.0,0.0,0.0,1.0,97.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,62922,1367,50238,1092,9572,208,3112,67,0.0
6.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,58918,1227,50889,1060,423,8,7606,158,0.0
13.0,0.0,39.0,0.0,0.0,2.0,0.0,0.0,-10.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,11.0,0.0,0.0,0.0,55.86,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,31669,812,26449,678,5213,133,7,0,0.0
10.0,1.0,40.0,0.0,0.0,8.0,0.0,0.0,7.0,18.0,1.0,4.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,13.0,0.0,0.0,0.0,16.66,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38024,950,32151,803,5349,133,524,13,0.0
5.0,0.0,43.0,0.0,0.0,1.0,0.0,0.0,-9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,45373,1055,38019,884,99,2,7255,168,0.0
11.0,0.0,39.0,0.0,0.0,7.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,46.15,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,31051,796,28523,731,2525,64,3,0,0.0
16.0,0.0,40.0,0.0,0.0,3.0,0.0,0.0,1.0,19.0,1.0,4.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,19.0,0.0,0.0,0.0,33.33,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,39919,997,34195,854,5703,142,21,0,0.0
2.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,-7.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,0.0,0.0,33.0,0.0,0.0,0.0,53.5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,29172,634,25434,552,161,3,3577,77,0.0
11.0,0.0,30.0,0.0,0.0,9.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,13.0,0.0,0.0,0.0,30.76,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,29307,976,25837,861,3436,114,34,1,0.0
15.0,5.0,48.0,0.0,0.0,16.0,0.0,0.0,2.0,31.0,5.0,11.0,0.0,0.0,0.0,1.0,130.0,0.0,0.0,44.0,0.0,0.0,0.0,51.81,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,54460,1134,41301,860,8651,180,4508,93,0.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1086,543,1079,539,0,0,7,3,0.0
4.0,0.0,48.0,0.0,0.0,3.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,59975,1249,52246,1088,1524,31,6205,129,0.0
0.0,1.0,13.0,0.0,0.0,2.0,0.0,0.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.0,0.0,0.0,0.0,30.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,10601,815,9729,748,851,65,21,1,0.0
1.0,0.0,42.0,0.0,0.0,2.0,0.0,0.0,-6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,27.0,0.0,0.0,0.0,54.16,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,25512,607,22553,536,57,1,2902,69,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,724,724,652,652,0,0,72,72,0.0
3.0,1.0,32.0,0.0,0.0,1.0,0.0,0.0,-9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,17.0,0.0,0.0,0.0,33.33,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,22559,704,21758,679,785,24,16,0,0.0
2.0,2.0,36.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,9.0,0.0,0.0,0.0,36.36,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,11241,312,11117,308,120,3,4,0,0.0
9.0,0.0,36.0,0.0,0.0,5.0,0.0,0.0,1.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,15.0,0.0,0.0,0.0,26.31,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,29960,832,26991,749,1219,33,1750,48,0.0
7.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,-5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,46251,1128,39261,957,3197,77,3793,92,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,718,718,718,718,0,0,0,0,0.0
16.0,5.0,48.0,0.0,0.0,21.0,0.0,0.0,7.0,37.0,7.0,12.0,0.0,0.0,0.0,1.0,151.0,0.0,0.0,51.0,0.0,0.0,0.0,51.53,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,52119,1085,40567,845,8977,187,2575,53,0.0
2.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,-4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,24589,1117,21132,960,1730,78,1727,78,0.0
8.0,0.0,42.0,0.0,0.0,5.0,0.0,0.0,-9.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,69.0,0.0,0.0,32.0,0.0,0.0,0.0,25.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,35868,854,31745,755,1669,39,2454,58,0.0
6.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,-1.0,12.0,4.0,5.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,43550,1146,39121,1029,3993,105,436,11,0.0
2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,3771,942,3736,934,10,2,25,6,0.0
0.0,0.0,6.0,5.0,2.530824,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.915033,140.0,0.0,0.0,0.0,153.0,1.0,0.0,112.0,122.0,91.8032786885246,0.0,0.0,86.95652173913044,20.0,23.0,100.0,8.0,8.0,0,0,1,0,0,18492,3082,0,0,0,0,0,0,0.0
0.0,0.0,2.0,0.0,2.869669,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.846154,11.0,0.0,0.0,0.0,13.0,0.0,0.0,9.0,11.0,81.81818181818183,0.0,0.0,100.0,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,2509,1254,0,0,0,0,0,0,0.0
0.0,0.0,43.0,43.0,2.162148,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.92377,1127.0,0.0,0.0,0.0,1220.0,24.0,0.0,941.0,1012.0,92.98418972332016,0.0,0.0,88.34355828220859,144.0,163.0,93.33333333333331,42.0,45.0,0,0,1,0,0,154846,3601,0,0,0,0,0,0,0.002363558229480017
4.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,-8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,35280,980,32010,889,18,0,3252,90,0.0
