Player,H_ymax,HR_ymax,R_ymax,RBI_ymax,BA_ymax,RAR,WAR,oWAR,WAR_best_7,WAR_7,oWAR_7,oWAR_best_7,RAR_best_7,RAR_max,AS,MVP,Rfield,OPS,ten,HOF
reynoca01,0,0,0,0,0,226,21.599999999999998,18.9,19.499999999999996,18.4,16.8,17.3,203,67,0,1,32,0.7891945057349696,1,0
reynocr01,0,0,0,0,0,138,13.2,12.4,13.1,10.3,10.0,11.7,129,29,2,0,5,0.6287232780937855,1,0
reynoha01,0,0,0,0,0,163,15.899999999999999,13.7,18.4,18.4,15.4,15.4,188,48,2,0,24,0.660571504745779,1,0
reynor,0,0,0,0,0,62,5.6,5.200000000000001,5.9,5.6,5.1000000000000005,5.5,63,21,0,0,2,0.7007195123895358,0,0
reynoto01,0,0,0,0,0,11,0.39999999999999997,-0.9999999999999998,1.1,0.7,-0.7,-0.5,16,18,0,0,14,0.5862207923044425,0,0
rhielbi01,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.4,0.4,0,5,0,0,-3,0.7042709777998238,0,0
rhodedu01,0,0,0,0,0,42,3.6999999999999997,5.2,3.6999999999999997,3.6999999999999997,5.2,5.2,42,25,0,1,-9,0.7831863981631688,0,0
rhodeka01,0,0,0,0,0,-1,-0.19999999999999996,0.4,-0.19999999999999996,-0.19999999999999996,0.4,0.4,-1,5,0,0,-4,0.6608451454867837,0,0
rhymewi01,0,0,0,0,0,5,0.39999999999999997,1.3,0.39999999999999997,0.39999999999999997,1.3,1.3,5,10,0,0,-8,0.6587946376007132,0,0
rhyneha01,0,0,0,0,0,29,3.0,2.8000000000000003,3.0,3.0,2.8000000000000003,2.8000000000000003,29,25,0,1,0,0.624125017837102,0,0
ricede01,0,0,0,0,0,58,4.7,4.3,6.0,4.6,3.7,4.9,63,21,1,0,12,0.6554977849429034,1,0
riceha01,0,0,0,0,0,157,15.500000000000002,14.9,15.500000000000002,15.5,14.9,14.9,156,47,0,2,3,0.7731369335959477,0,0
riceha02,0,0,0,0,0,-2,-0.5,0.0,-0.5,-0.5,0.0,0.0,-2,13,0,0,-2,0.6847282682516092,0,0
riceji01,4,2,2,5,3,480,47.800000000000004,45.7,36.5,32.4,30.5,34.0,362,73,8,4,24,0.8502880959840713,1,1
richabo01,1,0,0,0,0,110,8.0,8.2,10.3,8.6,8.2,9.1,122,35,7,6,14,0.6293975102933105,1,0
richach01,0,0,0,0,0,20,1.7000000000000002,1.9999999999999998,1.7000000000000002,1.7000000000000002,1.9999999999999998,1.9999999999999998,20,21,0,0,-2,0.7558716193073101,0,0
richada01,0,0,0,0,0,169,16.3,9.7,17.5,17.2,9.9,10.499999999999998,190,44,0,0,84,0.627718003272645,1,0
richage01,0,0,0,0,1,184,18.699999999999996,18.4,19.0,19.0,18.5,18.5,186,45,0,1,-1,0.7337485951700634,0,0
richaha01,2,1,0,1,2,394,36.5,34.4,28.2,27.8,25.900000000000002,25.999999999999996,312,76,0,0,44,0.7676955160377448,1,0
richale01,0,0,0,0,0,-9,-1.4,-1.0,-1.4,-1.4,-1.0,-1.0,-9,4,0,0,-2,0.5254846779237023,0,0
richami01,0,0,0,0,0,-13,-1.6,-1.2,-1.6,-1.6,-1.2,-1.2,-13,-2,0,0,-3,0.5336108454744894,0,0
richano01,0,0,0,0,0,-5,-0.4,-0.7999999999999998,-0.4,-0.4,-0.7999999999999998,-0.7999999999999998,-5,6,0,0,4,0.5867724201603088,0,0
richapa01,0,0,0,0,0,22,2.3,-0.10000000000000014,2.9000000000000004,2.5,0.09999999999999987,0.40000000000000024,28,16,0,2,20,0.5997178896879959,0,0
richbla01,0,0,0,0,0,61,6.2,5.2,6.2,6.2,5.199999999999999,5.2,61,38,0,1,13,0.7430602025735062,0,0
richmjo01,0,0,0,0,0,1,0.19999999999999996,1.5,0.19999999999999996,0.19999999999999996,1.5,1.5,1,6,0,0,-12,0.5570839992746687,0,0
rickema01,0,0,0,0,0,-7,-0.9000000000000002,-0.3999999999999999,-0.9000000000000002,-0.9000000000000002,-0.3999999999999999,-0.3999999999999999,-7,14,0,0,-4,0.6496870188123451,0,0
riconha01,0,0,0,0,0,-5,-0.6,0.30000000000000004,-0.6,-0.6,0.30000000000000004,0.30000000000000004,-5,4,0,0,-8,0.6388282916424277,0,0
riggejo01,0,0,0,0,0,9,0.7,1.1,0.7,0.7,1.1,1.1,9,16,0,0,-3,0.6531313339516989,0,0
riggsle01,0,0,0,0,0,85,8.7,7.200000000000002,9.0,8.1,6.6000000000000005,7.6000000000000005,88,22,1,0,15,0.6821347719367454,0,0
rignebi01,0,0,0,0,0,77,7.699999999999999,8.5,8.200000000000001,7.9,8.6,9.000000000000002,82,26,1,0,-6,0.6997512057709983,0,0
rigneto01,0,0,0,0,0,160,15.8,17.700000000000003,15.8,15.8,17.700000000000003,17.700000000000003,160,46,0,1,-18,0.7545510984658933,0,0
rikarcu01,0,0,0,0,0,5,0.5,1.1,0.5,0.5,1.1,1.1,5,10,0,0,-6,0.7355794790005317,0,0
rileser01,0,0,0,0,0,62,6.0,7.999999999999998,6.500000000000001,6.3,8.3,8.3,67,19,0,0,-19,0.6812952618728798,0,0
riosal01,0,0,0,0,0,277,27.3,21.5,28.1,23.2,17.9,21.8,280,58,2,1,61,0.7509910925295218,1,0
riosar01,0,0,0,0,0,26,2.1999999999999997,1.3999999999999992,2.1999999999999997,2.1999999999999997,1.3999999999999992,1.3999999999999992,26,17,0,0,10,0.7759104226617296,0,0
ripkebi01,0,0,0,0,0,65,5.899999999999999,3.099999999999999,7.999999999999999,6.1000000000000005,2.8999999999999995,5.6,80,40,0,0,30,0.6010265555503455,1,0
ripkeca01,3,0,1,0,1,965,96.00000000000003,78.2,56.20000000000001,46.9,39.5,46.3,555,114,19,10,181,0.7855225475721004,1,1
ripplji01,0,0,0,0,0,62,5.8999999999999995,6.2,5.8999999999999995,5.9,6.2,6.2,62,23,0,0,0,0.7240700552627564,0,0
risbesw01,0,0,0,0,0,35,3.2,6.0,3.2,3.2,6.0,6.0,35,15,0,0,-24,0.6271896366663283,0,0
ritchcl01,0,0,0,0,0,327,34.800000000000004,28.7,25.999999999999996,25.700000000000003,19.099999999999998,20.6,241,44,0,0,61,0.6666614116646561,1,0
rittele01,0,0,0,0,0,-7,-1.4,2.4000000000000004,-1.4,-1.4,2.4,2.4000000000000004,-7,12,0,0,-33,0.5273889732397039,0,0
rivaslu01,0,0,0,0,0,-13,-1.6,3.6999999999999993,-0.4,-1.0,4.2,4.2,-1,6,0,0,-52,0.6706261277989026,0,0
riverbo01,0,0,0,0,0,26,2.5,0.8,2.5,2.5,0.8,0.8,26,15,0,0,15,0.6895241671262418,0,0
riverji01,0,0,0,0,0,74,6.700000000000001,5.600000000000001,8.4,8.2,5.9,6.400000000000001,87,23,0,0,11,0.7220266199934875,1,0
riverju01,0,0,0,0,0,100,9.500000000000002,7.0,11.599999999999998,10.2,7.2,8.200000000000001,121,38,0,0,22,0.7643484261868312,1,0
riverlu01,0,0,0,0,0,21,1.2000000000000002,3.1,3.0999999999999996,2.1,3.6,4.199999999999999,34,19,0,0,-12,0.6145096255705736,1,0
rivermi01,1,0,0,0,1,321,33.00000000000001,32.699999999999996,27.7,27.599999999999998,26.299999999999997,26.999999999999996,268,59,1,3,2,0.7179466030505292,1,0
rivermi02,0,0,0,0,0,5,0.49999999999999994,0.5,1.1,0.7,0.7000000000000001,1.0,11,5,0,0,-1,0.6617802446044914,0,0
riverru01,0,0,0,0,0,63,5.700000000000001,2.8,5.7,5.6000000000000005,3.0,3.0,62,17,0,0,31,0.6862116273582846,0,0
rizzojo01,0,0,0,0,0,81,7.999999999999999,8.299999999999999,7.999999999999999,7.999999999999999,8.299999999999999,8.299999999999999,81,37,0,1,-2,0.7712999228183091,0,0
roachme01,0,0,0,0,0,-12,-1.2999999999999998,-0.4999999999999999,-1.2999999999999998,-1.2999999999999998,-0.4999999999999999,-0.4999999999999999,-12,10,0,0,-9,0.6050069594358831,0,0
roachro01,0,0,0,0,0,8,0.7999999999999999,1.2,0.7999999999999999,0.7999999999999999,1.2,1.2,8,7,0,0,-3,0.5785450970754484,0,0
roarkmi01,0,0,0,0,0,2,-0.30000000000000004,-0.4,-0.30000000000000004,-0.30000000000000004,-0.4,-0.4,2,3,0,0,4,0.5894040981662532,0,0
roberan01,0,0,0,0,0,10,0.9,0.5,0.9,0.9,0.5,0.5,10,12,0,0,3,0.5964295669451731,0,0
roberbi01,0,0,0,0,2,199,20.699999999999996,20.4,20.599999999999998,17.900000000000002,18.4,19.299999999999997,198,55,1,0,-5,0.7310969689980185,1,0
roberbo01,0,0,0,0,0,97,9.4,8.599999999999998,11.099999999999998,10.7,9.4,10.0,109,41,0,1,5,0.7639102700666598,1,0
roberbr01,0,0,0,0,1,299,29.5,28.700000000000003,28.099999999999998,28.1,25.8,25.800000000000004,284,74,2,1,8,0.7534424399559787,1,0
robercu01,0,0,0,0,0,7,0.4,-2.7755575615628914e-17,0.4,0.4,-2.7755575615628914e-17,-2.7755575615628914e-17,7,7,0,0,6,0.5936276545856501,0,0
roberda01,0,2,0,0,0,100,10.499999999999998,11.1,11.1,10.6,11.1,11.600000000000001,104,36,0,0,-4,0.7138723955320523,0,0
roberda06,0,0,0,0,0,13,0.3999999999999997,4.499999999999999,4.000000000000001,1.4999999999999998,4.1,6.599999999999999,42,33,0,0,-40,0.6374799084045921,1,0
roberda07,0,0,0,0,0,100,9.100000000000001,9.4,10.299999999999999,10.3,9.999999999999998,10.000000000000002,109,32,0,0,-1,0.7001764342100476,0,0
roberge01,0,0,0,0,0,43,4.4,6.1,5.000000000000001,5.0,6.6,6.6000000000000005,50,22,0,0,-17,0.7034899337243659,0,0
roberle01,0,0,0,0,1,124,12.0,9.999999999999998,14.200000000000001,13.000000000000002,11.1,11.7,142,42,0,1,23,0.7439567692434618,1,0
roberry01,0,0,0,0,0,59,5.8,4.300000000000001,6.000000000000001,5.8999999999999995,4.5,4.699999999999999,61,24,0,0,14,0.7041422419626171,0,0
robersh01,0,0,0,0,0,14,0.9000000000000001,2.9000000000000004,1.7,1.2000000000000002,3.3,3.6999999999999997,20,10,0,0,-18,0.6588681830470151,1,0
robersk02,0,0,0,0,0,-3,-0.6000000000000001,-0.8999999999999999,-0.6000000000000001,-0.6000000000000001,-0.8999999999999999,-0.8999999999999999,-3,0,0,0,3,0.532103405404633,0,0
robinaa01,0,0,0,0,0,119,12.099999999999998,11.8,12.099999999999998,12.1,11.8,11.8,119,39,1,1,4,0.7840068368933872,0,0
robinbi02,0,0,0,0,0,100,7.800000000000001,8.600000000000001,10.400000000000002,9.5,9.5,11.6,111,23,0,2,-6,0.7356300098510524,1,0
robinbr01,2,0,0,1,3,756,78.4,47.8,45.9,42.2,29.3,31.299999999999997,429,78,15,12,294,0.7185806885820896,1,1
robincr01,0,0,0,0,0,-19,-2.7,-1.3,-2.7,-2.7,-1.3,-1.3,-19,3,0,0,-12,0.5104181118973166,0,0
robinea01,0,0,0,0,0,25,2.2,1.0999999999999999,2.2,2.2,1.0999999999999999,1.0999999999999999,25,15,0,0,12,0.7634445320464212,0,0
robined01,1,0,0,1,0,153,14.799999999999997,15.2,15.3,14.1,14.8,15.6,155,36,4,3,-7,0.781361402659378,1,0
robinfl01,0,0,0,0,1,187,17.8,18.7,18.5,18.5,18.599999999999998,18.599999999999998,192,43,0,4,4,0.7653715761682722,0,0
robinfr02,2,1,4,1,4,1033,107.3,106.90000000000003,52.8,48.0,47.9,51.1,515,86,12,7,24,0.911741599603028,1,1
robinja02,1,0,2,0,5,621,61.7,54.3,51.39999999999999,50.900000000000006,45.6,45.6,515,95,6,5,81,0.8632980819090081,1,1
robinke02,0,0,0,0,0,-1,-0.39999999999999986,-0.30000000000000004,-0.39999999999999986,-0.39999999999999986,-0.30000000000000004,-0.30000000000000004,-1,13,0,0,1,0.6360765725339166,0,0
robinra01,0,0,0,0,0,21,2.2,2.4,2.2,2.2,2.4,2.4,21,20,0,0,0,0.5765151515151514,0,0
robinwi01,0,0,0,0,0,90,8.8,13.0,7.7,7.300000000000001,9.2,11.5,82,26,0,0,-42,0.7111846392279108,1,0
robinya01,0,0,0,0,0,-6,-0.6,0.09999999999999998,-0.6,-0.6,0.09999999999999998,0.09999999999999998,-6,-3,0,0,-6,0.5089520454306447,0,0
robleos01,0,0,0,0,0,3,0.2,0.5000000000000001,0.2,0.2,0.5000000000000001,0.5000000000000001,3,5,0,0,-3,0.6624113475177305,0,0
roccomi01,0,0,0,0,0,60,6.2,5.0,6.2,6.2,5.0,5.0,60,25,0,0,10,0.6918377182907,0,0
rodgean01,0,0,0,0,0,64,6.399999999999999,10.4,7.199999999999999,6.6000000000000005,10.2,10.2,69,23,0,0,-39,0.687323501180056,1,0
rodgebu01,0,0,0,0,0,55,3.3000000000000007,2.6,5.1,4.6,3.0,3.9000000000000004,64,16,0,1,20,0.5951030422489726,0,0
rodriau01,0,0,0,0,0,160,15.100000000000003,5.8999999999999995,16.400000000000002,13.399999999999999,7.000000000000001,9.899999999999999,158,60,0,0,90,0.6196959117209039,1,0
rodriel01,0,0,0,0,0,127,13.4,12.200000000000001,13.699999999999998,13.100000000000001,11.8,12.0,129,37,2,0,12,0.6409459319853114,0,0
rodrihe01,0,0,0,0,0,11,1.0,0.5,1.0,1.0,0.5,0.5,11,11,0,0,4,0.6426231426231426,0,0
rodrihe02,0,0,0,0,0,38,2.4999999999999996,6.1,5.3999999999999995,5.3999999999999995,7.799999999999999,8.000000000000002,65,34,1,1,-32,0.8003064716801882,1,0
rodriiv01,1,0,0,0,0,719,68.9,54.800000000000004,39.699999999999996,38.6,29.499999999999996,30.699999999999996,418,69,14,6,147,0.7933438867292294,1,1
rodrilu01,0,0,0,0,0,10,0.7000000000000002,1.5,0.7000000000000002,0.7000000000000002,1.5,1.5,10,11,0,0,-7,0.6315582940921083,0,0
roeniga01,0,0,0,0,0,156,15.6,11.900000000000002,15.999999999999998,16.0,11.7,11.700000000000001,158,51,0,0,38,0.7728465549247829,1,0
roeniro01,0,0,0,0,0,32,3.0000000000000004,2.6,3.4999999999999996,3.4000000000000004,2.9,3.0,36,15,0,0,3,0.6851017824209242,0,0
roettwa01,0,0,0,0,0,-5,-0.5000000000000002,-0.4,-0.5000000000000002,-0.5000000000000002,-0.4,-0.4,-5,15,0,0,2,0.6984135039545287,0,0
rogelbi01,0,0,0,0,0,264,24.599999999999998,19.500000000000004,25.6,25.6,20.3,20.300000000000004,275,59,0,0,60,0.7121973269528694,1,0
rogerji01,0,0,0,0,0,-17,-1.0,-0.6000000000000001,-1.0,-1.0,-0.6000000000000001,-0.6000000000000001,-17,-6,0,0,-5,0.603972242163197,0,0
rohege01,0,0,0,0,0,28,3.2,2.6,3.2,3.2,2.6,2.6,28,14,0,0,3,0.535938460542919,0,0
rojasco01,0,0,0,0,1,100,9.200000000000001,14.300000000000002,13.299999999999999,7.1000000000000005,8.399999999999999,15.500000000000002,129,34,5,3,-51,0.6387992360920893,1,0
rojekst01,0,0,0,0,0,57,5.6,4.800000000000001,5.6,5.6,4.8,4.800000000000001,57,40,0,1,9,0.6433106575963718,0,0
rolensc01,0,0,0,0,0,725,70.19999999999999,52.900000000000006,43.7,41.8,33.4,35.0,449,93,7,4,175,0.8436372329356799,1,0
rolfere01,2,0,3,0,0,305,28.100000000000005,24.6,26.3,26.3,23.099999999999998,23.1,286,72,4,2,40,0.7677739293135996,0,0
rolliri01,0,0,0,0,1,132,11.8,12.700000000000001,12.700000000000001,11.7,12.7,12.700000000000001,135,41,1,1,5,0.7040657445110208,1,0
rollsda01,0,0,0,0,0,-3,-0.2999999999999998,0.09999999999999987,-0.2999999999999998,-0.2999999999999998,0.09999999999999987,0.09999999999999987,-3,11,0,0,-3,0.6158669467787115,0,0
romanjo01,0,0,0,0,0,213,20.9,22.7,20.1,19.8,21.0,21.700000000000003,204,48,2,1,-4,0.7902200718745294,1,0
romered01,0,0,0,0,0,-45,-5.300000000000001,0.09999999999999995,-0.5,-0.8999999999999999,1.9,2.2,-2,3,0,0,-49,0.5951822872415924,1,0
rominke01,0,0,0,0,0,-12,-1.5,-1.0,-1.5,-1.5,-0.9999999999999999,-1.0,-12,4,0,0,-2,0.6262689184200811,0,0
roofph01,0,0,0,0,0,45,3.1999999999999997,2.6000000000000005,4.3999999999999995,4.199999999999999,3.0000000000000004,4.4,49,13,0,0,11,0.5890820384830266,1,0
roomero01,0,0,0,0,0,5,0.09999999999999992,0.30000000000000004,0.09999999999999992,0.09999999999999992,0.30000000000000004,0.30000000000000004,5,9,0,0,-2,0.67068441463159,0,0
rosarbu01,0,0,0,0,0,139,14.299999999999999,6.200000000000001,14.799999999999999,11.5,5.9,7.800000000000001,142,31,5,2,71,0.6558744722170282,1,0
rosarwi01,0,0,0,0,0,23,1.7000000000000002,5.0,1.7000000000000002,1.7000000000000002,5.0,5.0,23,22,0,0,-32,0.7787363354543971,0,0
rosebjo01,0,0,0,0,0,225,22.4,22.5,19.4,18.900000000000002,17.0,18.200000000000003,185,34,4,3,2,0.6906626556409927,1,0
roselda01,0,0,0,0,0,-25,-3.3000000000000003,1.7000000000000002,-0.7,-2.5999999999999996,1.5999999999999999,2.4000000000000004,-3,5,0,0,-44,0.6254637806163661,0,0
rosenal01,1,1,1,1,1,322,32.4,31.599999999999998,33.0,33.0,32.2,32.199999999999996,327,100,4,3,4,0.8751215650447266,0,0
rosengo01,0,0,1,0,1,118,11.799999999999999,10.4,11.799999999999999,11.799999999999999,10.4,10.4,118,55,0,1,14,0.7560022083300759,0,0
rosenla01,0,0,0,0,0,53,4.6000000000000005,4.300000000000002,5.199999999999999,4.9,4.6000000000000005,4.9,58,28,0,0,4,0.7547405896498558,0,0
rosepe01,12,0,6,0,10,766,79.8,83.19999999999999,45.0,42.3,37.0,42.0,420,80,17,10,-55,0.7775322748706015,1,0
rossch01,0,0,0,0,0,34,2.900000000000001,2.4,2.900000000000001,2.900000000000001,2.4,2.4,34,37,0,0,7,0.696822520351932,0,0
rossco01,0,0,0,0,0,146,13.500000000000002,10.399999999999999,15.399999999999999,15.399999999999999,11.3,11.300000000000002,161,36,0,0,30,0.7589598254625087,1,0
rossdo01,0,0,0,0,0,13,1.2999999999999998,1.8,1.2999999999999998,1.2999999999999998,1.8,1.8,13,11,0,0,-5,0.6643678243535929,0,0
rossmcl01,0,0,0,0,0,57,5.7,8.2,5.7,5.7,8.2,8.2,57,31,0,0,-20,0.6620234086900754,0,0
rothbr01,0,0,0,0,0,158,16.8,20.0,16.5,16.5,19.6,19.599999999999998,155,37,0,0,-28,0.7623079904530712,0,0
rothfr01,0,0,0,0,0,11,1.0999999999999999,3.0,1.0999999999999999,1.0999999999999999,3.0,3.0,11,6,0,0,-18,0.5880738309523916,0,0
rothrja01,0,0,0,0,0,41,3.9,4.199999999999999,5.300000000000001,4.0,4.0,4.9,56,21,0,1,-7,0.69847140138235,1,0
rowanaa01,0,0,0,0,0,224,21.0,17.7,18.8,18.4,15.9,16.199999999999996,197,59,1,1,32,0.7387218676455882,1,0
roweda01,0,0,0,0,0,-7,-0.6,0.6000000000000001,-0.6,-0.6,0.6000000000000001,0.6000000000000001,-7,4,0,0,-11,0.6301526769448296,0,0
roweja01,1,0,0,1,1,302,28.4,28.3,23.400000000000002,22.700000000000003,22.4,23.0,250,50,0,0,18,0.7203999418802549,1,0
rowelba01,0,0,0,0,0,57,5.7,6.8,5.7,5.7,6.8,6.8,57,24,0,1,-11,0.69373720145746,0,0
rowened01,0,0,0,0,0,3,0.3,1.1,0.3,0.3,1.1,1.1,3,3,0,0,-7,0.5917696346184441,0,0
roystje01,0,0,0,0,0,41,2.3,5.3999999999999995,8.299999999999999,4.8,4.8,8.500000000000002,86,21,0,0,-35,0.6434040249644573,1,0
rubelal01,0,0,0,0,0,6,0.49999999999999994,0.8999999999999999,0.49999999999999994,0.49999999999999994,0.8999999999999999,0.8999999999999999,6,5,0,0,-4,0.6685948248043887,0,0
ruckejo01,0,0,0,0,0,25,1.3999999999999997,4.6,1.3999999999999997,1.3999999999999997,4.6,4.6,25,14,0,1,-28,0.6618216889789005,0,0
rudijo01,1,0,0,0,1,251,25.2,21.2,23.599999999999998,23.599999999999998,19.8,20.8,223,54,3,3,46,0.7314115434986908,1,0
rudolke01,0,0,0,0,0,-2,-0.6000000000000001,-2.0,0.4999999999999999,-0.10000000000000003,-1.4,-0.6000000000000001,8,7,0,0,13,0.5324759483575096,0,0
ruelmu01,0,0,0,0,0,210,20.900000000000002,17.099999999999998,19.3,18.8,14.8,15.299999999999999,194,47,0,2,36,0.6808888516461433,1,0
ruizch01,0,0,0,0,0,3,0.20000000000000004,-0.30000000000000004,0.7999999999999999,0.10000000000000014,-0.30000000000000004,0.0,8,9,0,0,0,0.5624108138238573,0,0
runnepe01,0,0,0,0,3,305,29.999999999999996,33.5,26.299999999999997,21.8,22.1,27.099999999999998,265,54,3,6,-28,0.7481571231959022,1,0
russebi01,0,0,0,0,0,315,31.5,22.4,21.3,17.5,12.3,15.9,212,46,3,1,73,0.6399190322550778,1,0
russeji01,0,0,0,0,0,181,17.9,17.1,17.9,17.4,16.8,16.8,180,49,0,1,10,0.7522658435995926,1,0
russejo02,0,0,0,0,0,-24,-3.2,0.6,-1.1,-2.7,1.0,2.5000000000000004,-6,1,0,0,-35,0.6497952126020132,1,0
russeri01,0,0,0,0,0,-18,-2.6,-1.2000000000000002,-2.6,-2.6,-1.2000000000000002,-1.2000000000000002,-18,0,0,0,-10,0.6364720195103297,0,0
ruthba01,2,11,10,9,6,1707,162.1,154.60000000000002,84.80000000000001,72.3,69.4,80.1,903,147,5,0,79,1.1541518447283625,1,1
ryanbl01,0,0,0,0,0,5,0.4999999999999999,-1.8,0.4999999999999999,0.4999999999999999,-1.8,-1.8,5,16,0,0,22,0.5693401350401499,0,0
ryanbu01,0,0,0,0,0,18,1.9,1.6,1.9,1.9,1.6,1.6,18,13,0,0,3,0.6674299202662867,0,0
ryanco01,0,0,0,0,0,178,17.599999999999998,17.4,16.7,12.6,13.099999999999998,16.4,167,35,1,1,5,0.6843145110350799,1,0
ryanja01,0,0,0,0,0,-33,-2.6999999999999997,-2.8,-2.0,-2.3,-2.5999999999999996,-1.9999999999999998,-27,2,0,0,4,0.5181596705428702,0,0
ryanji01,2,2,2,0,1,284,26.3,28.6,23.900000000000002,23.900000000000002,25.5,25.5,256,58,0,0,-11,0.8067781411040893,1,0
ryanjo01,0,0,0,0,0,-3,-0.3,-0.4,-0.3,-0.3,-0.4,-0.4,-3,-3,0,0,2,0.5658608698573757,0,0
ryanmi02,0,0,0,0,0,2,-1.3,-5.1000000000000005,1.0,0.5,-3.5,-1.6,15,9,0,0,32,0.5302083333333334,1,0
saboch01,0,0,0,0,0,162,16.7,16.7,17.400000000000002,16.7,16.5,16.5,170,49,3,2,-6,0.763484415619091,0,0
sadekmi01,0,0,0,0,0,5,-0.09999999999999998,1.2000000000000002,0.39999999999999997,0.39999999999999997,1.4,1.4,9,7,0,0,-13,0.601491683706646,0,0
sadledo01,0,0,0,0,0,-9,-0.8999999999999999,-2.6999999999999993,-0.8999999999999999,-0.8999999999999999,-2.6999999999999997,-2.6999999999999993,-9,3,0,0,18,0.5304141682626392,0,0
sadowed01,0,0,0,0,0,-3,-0.7000000000000001,-1.1,-0.7000000000000001,-0.7000000000000001,-1.1,-1.1,-3,5,0,0,4,0.5770768913626056,0,0
saenzol01,0,0,0,0,0,58,5.3,6.300000000000001,6.1,6.1,7.1000000000000005,7.1,66,21,0,0,-9,0.7780241062673531,0,0
saffeto01,0,0,0,0,0,-17,-2.0,-0.9000000000000001,-2.0,-2.0,-0.9000000000000001,-0.9000000000000001,-17,8,0,0,-10,0.5927398866523353,0,0
saiervi01,0,1,0,0,0,146,15.200000000000001,16.6,15.2,15.2,16.6,16.6,145,40,0,1,-9,0.7444139959195685,0,0
sakatle01,0,0,0,0,0,45,4.1,1.7,4.900000000000001,4.800000000000001,2.9999999999999996,4.0,50,21,0,0,21,0.60725532866103,1,0
salasma01,0,0,0,0,0,23,1.8999999999999995,3.2000000000000006,2.8,2.8,4.1,4.1,31,23,0,0,-11,0.6797654483860489,0,0
salazan01,0,0,0,0,0,-4,-0.7000000000000002,-2.4,-0.7000000000000002,-0.7000000000000002,-2.4,-2.4,-4,14,0,0,17,0.4928120378298435,0,0
salazlu01,0,0,0,0,1,97,9.2,9.500000000000002,10.899999999999997,5.4,6.2,10.600000000000001,109,22,0,0,-9,0.6680091483153814,1,0
salazos01,0,0,0,0,0,5,0.30000000000000004,1.4000000000000001,0.30000000000000004,0.30000000000000004,1.4000000000000001,1.4000000000000001,5,8,0,0,-10,0.779233870967742,0,0
salkebi01,0,0,0,0,0,75,7.699999999999999,8.100000000000001,7.699999999999999,7.699999999999999,8.100000000000001,8.100000000000001,75,32,0,1,-3,0.8272268907563025,0,0
salmoch01,0,0,0,0,0,21,1.0,3.499999999999999,2.4999999999999996,2.0,4.0,4.1,34,10,0,0,-17,0.635022354146014,0,0
salmoti01,0,0,1,0,0,423,40.7,44.7,31.799999999999997,28.099999999999998,30.700000000000003,33.900000000000006,331,71,0,2,-43,0.877768928301693,1,0
saltzja01,0,0,0,0,0,28,2.6999999999999993,3.0,2.6999999999999993,2.6999999999999993,3.0,3.0,28,20,0,0,-1,0.6899737628969544,0,0
samplbi01,0,0,0,0,0,110,10.3,10.299999999999999,11.1,9.6,9.4,10.7,115,38,0,0,3,0.7009828738723467,0,0
samueju01,0,0,1,0,0,179,16.8,28.599999999999998,17.5,13.899999999999999,21.7,23.599999999999998,179,37,3,2,-114,0.724409587651175,1,0
sanchal03,0,0,0,0,0,14,1.0999999999999999,2.8,1.0999999999999999,1.0999999999999999,2.8,2.8,14,14,0,0,-19,0.6937262127530173,0,0
sanchan02,0,0,0,0,0,-10,-1.4000000000000001,0.09999999999999998,-1.4000000000000001,-1.4000000000000001,0.09999999999999998,0.09999999999999998,-10,0,0,0,-14,0.6008985915492957,0,0
sanchfr01,0,0,0,0,1,172,16.0,14.4,16.2,16.2,14.8,14.799999999999999,173,47,3,1,16,0.7396571971189065,1,0
sanchga01,0,0,0,0,0,40,3.2,3.5,3.2,3.2,3.5000000000000004,3.5,40,27,1,0,-4,0.7391256409947999,0,0
sanchre01,0,0,0,0,0,217,20.6,6.7,16.5,14.3,4.6000000000000005,6.8,170,38,0,0,142,0.6304376102728834,1,0
sandbja01,0,0,0,0,0,24,2.4000000000000004,1.6,2.4000000000000004,2.4000000000000004,1.6,1.6,24,16,0,0,8,0.6961219336219336,0,0
sandbry01,2,0,3,0,0,659,68.1,60.499999999999986,47.1,38.6,36.800000000000004,43.0,445,80,10,6,61,0.7936146722046834,1,1
sandede02,0,0,0,0,0,59,5.4,5.3,7.4,6.199999999999999,6.0,6.6000000000000005,76,30,0,0,3,0.7020885112045487,0,0
sandera01,0,0,0,0,0,108,11.0,10.799999999999999,11.0,11.0,10.799999999999999,10.799999999999999,108,37,0,1,2,0.7628210315957351,0,0
sandere02,0,0,0,0,0,414,39.99999999999999,31.899999999999995,26.7,23.799999999999997,18.0,21.7,276,67,1,0,83,0.8217076018037403,1,0
sandhe01,0,0,0,0,0,1,-0.19999999999999973,6.6,-0.19999999999999973,-0.19999999999999973,6.6,6.6,1,21,0,1,-63,0.6736754062255697,0,0
sandlmi01,0,0,0,0,0,1,1.1102230246251565e-16,-0.20000000000000007,1.1102230246251565e-16,1.1102230246251565e-16,-0.20000000000000007,-0.20000000000000007,1,11,0,0,2,0.5936933671620153,0,0
sanguma01,0,0,0,0,1,268,27.59999999999999,22.3,26.499999999999993,26.5,21.5,21.5,253,45,3,3,41,0.7205860663602015,1,0
