Player.Name,Period.Name,Position.Name,Total.Player.Load,Player.Load.Per.Minute,Maximum.Heart.Rate,Minimum.Heart.Rate,Avg.Heart.Rate,Date
44,Break out possession,D,115.08159,4.49537,0,0,0,11/6/2019
35,Break out possession,F,200.38,7.82734,0,0,0,11/6/2019
95,Break out possession,D,171.78156,6.71022,213,0,135.93576,11/6/2019
39,Break out possession,D,139.2014,5.43755,133,133,133,11/6/2019
49,Break out possession,F,167.21483,6.53183,195,98,160.15801,11/6/2019
66,Break out possession,M,136.65474,5.33808,183,75,137.46276,11/6/2019
86,Break out possession,M,118.58378,4.63218,0,0,0,11/6/2019
62,Break out possession,F,163.55704,6.38895,180,0,180,11/6/2019
10,Break out possession,D,136.61682,5.33659,205,0,148.86769,11/6/2019
97,Break out possession,F,168.60233,6.58603,0,0,0,11/6/2019
48,Break out possession,M,196.31229,7.66845,205,117,159.56393,11/6/2019
34,Break out possession,M,117.61429,4.59431,204,0,126.72395,11/6/2019
4,Break out possession,M,186.06767,7.26827,92,92,92,11/6/2019
100,Break out possession,D,152.27292,5.94816,0,0,0,11/6/2019
71,Break out possession,GK,75.84707,2.96278,0,0,0,11/6/2019
23,Break out possession,GK,106.19422,4.14821,100,100,100,11/6/2019
18,Break out possession,D,145.99969,5.70311,0,0,0,11/6/2019
21,Break out possession,D,164.93448,6.44275,0,0,0,11/6/2019
43,Break out possession,M,196.22092,7.66488,199,82,145.26836,11/6/2019
91,Break out possession,F,139.05814,5.43196,171,112,143.47666,11/6/2019
52,Break out possession,D,148.68346,5.80795,217,0,141.56574,11/6/2019
12,PKs,D,40.81219,3.21778,165,0,126.16055,11/6/2019
9,PKs,F,31.76744,2.50466,0,0,0,11/6/2019
89,PKs,GK,61.84066,4.87574,89,89,89,11/6/2019
15,PKs,D,28.70362,2.2631,160,82,106.54179,11/6/2019
44,PKs,D,8.02983,0.6331,0,0,0,11/6/2019
35,PKs,F,27.28678,2.15139,157,0,104.53988,11/6/2019
95,PKs,D,33.88392,2.67153,137,61,94.84126,11/6/2019
39,PKs,D,15.19998,1.19842,133,0,122.76172,11/6/2019
49,PKs,F,19.16759,1.51124,159,90,121.22313,11/6/2019
66,PKs,M,26.47537,2.08741,159,85,109.93916,11/6/2019
86,PKs,M,36.87969,2.90773,0,0,0,11/6/2019
62,PKs,F,38.78852,3.05823,139,0,114.5496,11/6/2019
10,PKs,D,34.32088,2.70598,205,0,153.16884,11/6/2019
97,PKs,F,14.71519,1.1602,0,0,0,11/6/2019
48,PKs,M,27.16195,2.14155,186,109,130.84717,11/6/2019
34,PKs,M,19.00648,1.49854,168,73,105.79317,11/6/2019
4,PKs,M,21.4602,1.692,92,92,92,11/6/2019
100,PKs,D,20.43099,1.61085,0,0,0,11/6/2019
71,PKs,GK,46.41267,3.65934,0,0,0,11/6/2019
23,PKs,GK,46.78273,3.68852,100,100,100,11/6/2019
18,PKs,D,44.42654,3.50275,0,0,0,11/6/2019
21,PKs,D,17.95615,1.41573,0,0,0,11/6/2019
43,PKs,M,36.78518,2.90028,182,98,124.8816,11/6/2019
91,PKs,F,16.86125,1.3294,133,93,108.93732,11/6/2019
52,PKs,D,43.52867,3.43196,199,0,137.7191,11/6/2019
12,Session,D,245.88777,6.78311,217,0,152.95513,11/8/2019
9,Session,F,221.49583,6.11023,84,0,83.82173,11/8/2019
89,Session,GK,481.93723,3.25487,222,0,156.4481,11/8/2019
15,Session,D,228.60231,6.30627,217,48,140.18653,11/8/2019
44,Session,D,1300.84589,8.78554,171,0,130.47013,11/8/2019
35,Session,F,674.27412,9.32967,144,0,99.10647,11/8/2019
95,Session,D,225.33453,6.21613,217,0,146.87704,11/8/2019
39,Session,D,1050.2477,8.71794,150,0,132.86067,11/8/2019
49,Session,F,186.98102,5.1581,204,77,144.21048,11/8/2019
66,Session,M,1127.85056,7.95755,213,0,166.64838,11/8/2019
86,Session,M,352.23069,7.22014,195,81,151.93848,11/8/2019
62,Session,F,1576.30459,10.64591,215,0,159.91105,11/8/2019
10,Session,D,506.56815,7.76663,212,0,145.77072,11/8/2019
97,Session,F,176.49229,4.86875,221,0,147.19637,11/8/2019
48,Session,M,235.9406,6.50871,205,0,155.03017,11/8/2019
34,Session,M,219.19479,6.04675,196,0,121.51074,11/8/2019
4,Session,M,1485.92695,10.03553,121,0,115.58713,11/8/2019
100,Session,D,1105.10492,7.46356,162,0,138.7195,11/8/2019
71,Session,GK,167.38715,4.61758,189,0,158.2049,11/8/2019
23,Session,GK,161.69237,4.46048,0,0,0,11/8/2019
18,Session,D,1168.68305,7.89295,161,0,132.03066,11/8/2019
21,Session,D,1379.81562,9.31888,217,0,167.91544,11/8/2019
43,Session,M,1755.0871,11.85336,218,0,162.17158,11/8/2019
91,Session,F,779.48636,7.30077,225,0,163.73455,11/8/2019
52,Session,D,394.18504,8.38094,213,0,146.37146,11/8/2019
12,Warmup,D,245.88777,6.78311,217,0,152.95513,11/8/2019
9,Warmup,F,221.49583,6.11023,84,0,83.82173,11/8/2019
89,Warmup,GK,186.79312,5.15291,195,0,155.85529,11/8/2019
15,Warmup,D,228.60231,6.30627,217,48,140.18653,11/8/2019
44,Warmup,D,272.4212,7.51507,88,74,78.10543,11/8/2019
35,Warmup,F,228.96873,6.31638,87,0,87,11/8/2019
95,Warmup,D,225.33453,6.21613,217,0,146.87704,11/8/2019
39,Warmup,D,214.96028,5.92994,127,0,119.8735,11/8/2019
49,Warmup,F,186.98102,5.1581,204,77,144.21048,11/8/2019
66,Warmup,M,195.83432,5.40233,209,0,144.23991,11/8/2019
86,Warmup,M,270.60922,7.46508,195,82,155.78696,11/8/2019
62,Warmup,F,213.79002,5.89766,195,0,135.81911,11/8/2019
10,Warmup,D,237.92218,6.56337,212,0,129.28072,11/8/2019
97,Warmup,F,176.49229,4.86875,221,0,147.19637,11/8/2019
48,Warmup,M,235.9406,6.50871,205,0,155.03017,11/8/2019
34,Warmup,M,219.19479,6.04675,196,0,121.51074,11/8/2019
4,Warmup,M,230.33286,6.35401,0,0,0,11/8/2019
100,Warmup,D,222.90283,6.14904,0,0,0,11/8/2019
71,Warmup,GK,167.38715,4.61758,189,0,158.2049,11/8/2019
23,Warmup,GK,161.69237,4.46048,0,0,0,11/8/2019
18,Warmup,D,201.44545,5.55712,0,0,0,11/8/2019
21,Warmup,D,262.17136,7.23231,212,0,151.53033,11/8/2019
43,Warmup,M,304.18622,8.39134,212,0,140.80566,11/8/2019
91,Warmup,F,196.39706,5.41785,206,0,154.20417,11/8/2019
52,Warmup,D,249.55702,6.88433,213,0,147.62464,11/8/2019
89,1st half,GK,125.87057,2.36155,202,0,141.13429,11/8/2019
44,1st half,D,472.75635,8.86973,171,0,169.10195,11/8/2019
35,1st half,F,186.83075,12.71808,87,87,87,11/8/2019
39,1st half,D,261.29407,10.1659,113,113,113,11/8/2019
66,1st half,M,495.66571,9.29954,213,0,175.72013,11/8/2019
86,1st half,M,53.88943,8.69021,188,81,149.70492,11/8/2019
62,1st half,F,620.13684,11.63484,215,0,167.28465,11/8/2019
10,1st half,D,268.64597,9.27207,212,0,166.62566,11/8/2019
4,1st half,M,617.68744,11.58888,121,0,120.66807,11/8/2019
100,1st half,D,399.18713,7.48944,149,0,149,11/8/2019
18,1st half,D,471.47324,8.84565,161,0,132.78569,11/8/2019
21,1st half,D,533.2384,10.00447,217,0,173.6075,11/8/2019
43,1st half,M,675.96173,12.68221,218,0,168.65876,11/8/2019
91,1st half,F,327.32391,8.18586,212,116,167.03009,11/8/2019
89,2nd Half,GK,155.27937,2.97565,222,0,172.57653,11/8/2019
44,2nd Half,D,486.2066,9.31728,166,0,153.58606,11/8/2019
35,2nd Half,F,258.47464,12.11685,144,0,144,11/8/2019
39,2nd Half,D,502.00662,9.62006,150,0,147.53019,11/8/2019
66,2nd Half,M,436.35052,8.36188,209,0,173.15413,11/8/2019
62,2nd Half,F,651.06427,12.47648,0,0,0,11/8/2019
4,2nd Half,M,554.03839,10.61715,0,0,0,11/8/2019
100,2nd Half,D,423.70538,8.11955,138,0,121.11719,11/8/2019
18,2nd Half,D,432.45731,8.28727,159,0,131.7714,11/8/2019
21,2nd Half,D,511.26929,9.79756,217,0,172.87216,11/8/2019
43,2nd Half,M,678.23346,12.99713,209,0,169.0268,11/8/2019
91,2nd Half,F,195.81848,8.0924,225,0,166.3206,11/8/2019
52,2nd Half,D,144.62802,13.41197,210,0,134.40406,11/8/2019
89,OT,GK,13.99417,2.20961,0,0,0,11/8/2019
44,OT,D,69.46174,10.96764,156,0,152.45623,11/8/2019
39,OT,D,71.98673,11.36633,137,137,137,11/8/2019
86,OT,M,27.73204,4.37874,195,89,132.11026,11/8/2019
62,OT,F,91.31345,14.41791,134,134,134,11/8/2019
4,OT,M,83.86826,13.24236,114,114,114,11/8/2019
100,OT,D,59.30957,9.36467,162,162,162,11/8/2019
18,OT,D,63.30706,9.99585,0,0,0,11/8/2019
21,OT,D,73.13657,11.54788,196,137,172.93684,11/8/2019
43,OT,M,96.70569,15.26932,208,0,174.8124,11/8/2019
91,OT,F,59.9469,9.4653,217,0,173.7743,11/8/2019
12,Session,D,305.99886,8.45698,0,0,0,11/9/2019
9,Session,F,304.46347,8.41451,0,0,0,11/9/2019
89,Session,GK,250.73415,5.97225,0,0,0,11/9/2019
15,Session,D,323.92262,8.95226,211,0,151.03855,11/9/2019
44,Session,D,118.27158,6.27447,0,0,0,11/9/2019
35,Session,F,318.46335,8.80142,0,0,0,11/9/2019
95,Session,D,284.70516,7.86844,213,0,146.60695,11/9/2019
39,Session,D,118.97763,6.31181,130,0,130,11/9/2019
49,Session,F,255.31335,7.0561,199,118,162.84473,11/9/2019
66,Session,M,117.14516,6.21471,126,0,125.02066,11/9/2019
62,Session,F,130.45362,6.92068,0,0,0,11/9/2019
97,Session,F,234.6267,6.48442,0,0,0,11/9/2019
48,Session,M,306.30317,8.46531,217,0,166.34429,11/9/2019
34,Session,M,235.82297,6.51745,146,0,136.26126,11/9/2019
4,Session,M,114.67208,6.08351,0,0,0,11/9/2019
100,Session,D,113.6201,6.0277,0,0,0,11/9/2019
71,Session,GK,159.48761,3.79883,213,0,144.11138,11/9/2019
23,Session,GK,195.67026,4.66068,0,0,0,11/9/2019
21,Session,D,135.81138,7.20491,0,0,0,11/9/2019
43,Session,M,150.04873,7.96014,202,0,134.98897,11/9/2019
91,Session,F,111.97546,5.94034,189,0,145.23444,11/9/2019
52,Session,D,341.62205,9.44146,0,0,0,11/9/2019
12,Warmup,D,85.18326,7.93657,0,0,0,11/9/2019
9,Warmup,F,91.73601,8.54697,0,0,0,11/9/2019
89,Warmup,GK,89.00278,8.29231,0,0,0,11/9/2019
15,Warmup,D,96.23685,8.96617,211,0,140.91785,11/9/2019
44,Warmup,D,81.03273,7.54987,0,0,0,11/9/2019
35,Warmup,F,96.19097,8.96203,0,0,0,11/9/2019
95,Warmup,D,96.36739,8.97847,209,0,136.54086,11/9/2019
39,Warmup,D,78.44844,7.30886,0,0,0,11/9/2019
49,Warmup,F,77.6384,7.23339,189,127,159.41522,11/9/2019
66,Warmup,M,77.71923,7.24115,0,0,0,11/9/2019
62,Warmup,F,90.27808,8.41113,0,0,0,11/9/2019
97,Warmup,F,71.89074,6.698,0,0,0,11/9/2019
48,Warmup,M,89.34822,8.32437,209,0,148.54406,11/9/2019
34,Warmup,M,77.23599,7.1959,146,0,136.26126,11/9/2019
4,Warmup,M,84.59866,7.88211,0,0,0,11/9/2019
100,Warmup,D,83.9226,7.81912,0,0,0,11/9/2019
71,Warmup,GK,78.73335,7.33541,206,0,151.03314,11/9/2019
23,Warmup,GK,75.97118,7.07817,0,0,0,11/9/2019
21,Warmup,D,91.25781,8.50241,0,0,0,11/9/2019
43,Warmup,M,98.49502,9.17655,202,0,132.69584,11/9/2019
91,Warmup,F,71.52129,6.66347,189,0,145.19771,11/9/2019
52,Warmup,D,87.64916,8.1662,0,0,0,11/9/2019
12,Triangle passing,D,47.72141,5.87943,0,0,0,11/9/2019
9,Triangle passing,F,46.4754,5.72592,0,0,0,11/9/2019
15,Triangle passing,D,43.79544,5.39574,156,102,131.78747,11/9/2019
44,Triangle passing,D,37.23885,4.58795,0,0,0,11/9/2019
35,Triangle passing,F,45.9425,5.66027,0,0,0,11/9/2019
95,Triangle passing,D,42.19842,5.19898,193,92,144.0616,11/9/2019
39,Triangle passing,D,40.52919,4.99333,130,0,130,11/9/2019
49,Triangle passing,F,34.75069,4.2814,157,126,143.40411,11/9/2019
66,Triangle passing,M,39.42593,4.8574,126,0,125.02066,11/9/2019
62,Triangle passing,F,40.17554,4.94976,0,0,0,11/9/2019
97,Triangle passing,F,29.79459,3.67079,0,0,0,11/9/2019
48,Triangle passing,M,37.24943,4.58925,217,0,167.75272,11/9/2019
34,Triangle passing,M,40.39829,4.9772,0,0,0,11/9/2019
4,Triangle passing,M,30.07341,3.70514,0,0,0,11/9/2019
100,Triangle passing,D,29.6975,3.65883,0,0,0,11/9/2019
21,Triangle passing,D,44.55357,5.48915,0,0,0,11/9/2019
43,Triangle passing,M,51.55371,6.35159,173,92,137.6037,11/9/2019
91,Triangle passing,F,40.45417,4.98409,172,114,145.27392,11/9/2019
52,Triangle passing,D,46.19946,5.69193,0,0,0,11/9/2019
89,GK,GK,36.60137,5.04846,0,0,0,11/9/2019
71,GK,GK,28.57343,3.94116,179,0,146.63822,11/9/2019
23,GK,GK,31.61878,4.36121,0,0,0,11/9/2019
12,5v5,D,173.09419,9.9862,0,0,0,11/9/2019
9,5v5,F,166.25206,9.59146,0,0,0,11/9/2019
89,5v5,GK,93.57814,5.39874,0,0,0,11/9/2019
15,5v5,D,183.89034,10.60906,193,112,163.74923,11/9/2019
35,5v5,F,176.32988,10.17288,0,0,0,11/9/2019
95,5v5,D,146.13936,8.43112,213,86,151.15067,11/9/2019
49,5v5,F,142.92426,8.24563,199,118,174.07183,11/9/2019
97,5v5,F,132.94138,7.66969,0,0,0,11/9/2019
48,5v5,M,179.70552,10.36763,209,0,173.8679,11/9/2019
34,5v5,M,118.18869,6.81858,0,0,0,11/9/2019
71,5v5,GK,37.41603,2.15862,213,0,139.88198,11/9/2019
23,5v5,GK,68.19246,3.93418,0,0,0,11/9/2019
52,5v5,D,207.77342,11.98693,0,0,0,11/9/2019
89,GK,GK,31.55186,4.73278,0,0,0,11/9/2019
71,GK,GK,14.76479,2.21472,194,0,141.41176,11/9/2019
23,GK,GK,19.88784,2.98318,0,0,0,11/9/2019
12,Session,D,1481.32821,10.2396,221,0,170.5274,11/10/2019
9,Session,F,638.78868,8.91839,156,0,134.64741,11/10/2019
89,Session,GK,534.68628,3.69599,222,0,152.58426,11/10/2019
15,Session,D,269.28058,6.90758,216,88,135.16251,11/10/2019
44,Session,D,1391.57736,9.6192,139,0,139,11/10/2019
35,Session,F,715.83118,9.4252,93,0,93,11/10/2019
95,Session,D,295.06201,7.56893,192,0,136.47447,11/10/2019
39,Session,D,1234.72565,8.53497,179,0,158.62556,11/10/2019
49,Session,F,350.89091,6.76745,202,94,157.15957,11/10/2019
66,Session,M,996.09097,7.89135,217,0,172.98041,11/10/2019
86,Session,M,319.47339,6.89476,0,0,0,11/10/2019
62,Session,F,1508.7261,10.42898,151,0,151,11/10/2019
97,Session,F,198.64079,5.09553,0,0,0,11/10/2019
48,Session,M,238.41898,6.11592,191,111,151.29558,11/10/2019
34,Session,M,229.69061,5.89202,168,80,126.2418,11/10/2019
4,Session,M,1493.78875,10.32573,173,0,145.61508,11/10/2019
71,Session,GK,187.41544,4.80758,186,117,157.63903,11/10/2019
23,Session,GK,180.62512,4.63341,0,0,0,11/10/2019
21,Session,D,1307.94176,9.04107,156,0,131.25828,11/10/2019
43,Session,M,1501.1853,11.00612,163,0,156.31941,11/10/2019
91,Session,F,426.52199,6.75823,210,0,156.82614,11/10/2019
52,Session,D,438.65844,6.96075,101,0,100.84238,11/10/2019
12,Warmup,D,284.09332,7.28756,205,117,155.00107,11/10/2019
9,Warmup,F,264.88141,6.79473,0,0,0,11/10/2019
89,Warmup,GK,198.31616,5.0872,210,0,155.42088,11/10/2019
15,Warmup,D,269.28058,6.90758,216,88,135.16251,11/10/2019
44,Warmup,D,285.63544,7.32712,0,0,0,11/10/2019
35,Warmup,F,265.45062,6.80934,0,0,0,11/10/2019
95,Warmup,D,295.06201,7.56893,192,0,136.47447,11/10/2019
39,Warmup,D,210.40565,5.39732,0,0,0,11/10/2019
49,Warmup,F,205.99811,5.28426,193,95,150.02374,11/10/2019
66,Warmup,M,206.76648,5.30397,189,116,154.45311,11/10/2019
86,Warmup,M,264.18253,6.77681,0,0,0,11/10/2019
62,Warmup,F,231.20108,5.93077,0,0,0,11/10/2019
97,Warmup,F,198.64079,5.09553,0,0,0,11/10/2019
48,Warmup,M,238.41898,6.11592,191,111,151.29558,11/10/2019
34,Warmup,M,229.69061,5.89202,168,80,126.2418,11/10/2019
4,Warmup,M,255.27081,6.5482,0,0,0,11/10/2019
71,Warmup,GK,187.41544,4.80758,186,117,157.63903,11/10/2019
23,Warmup,GK,180.62512,4.63341,0,0,0,11/10/2019
21,Warmup,D,274.85513,7.05058,103,103,103,11/10/2019
43,Warmup,M,300.60403,7.71109,162,0,162,11/10/2019
91,Warmup,F,208.03537,5.33652,206,0,146.57997,11/10/2019
52,Warmup,D,246.3024,6.31815,0,0,0,11/10/2019
12,1st Half,D,619.10022,12.87557,218,0,177.79975,11/10/2019
9,1st Half,F,225.16267,11.81729,120,120,120,11/10/2019
89,1st Half,GK,137.75436,2.86491,202,0,142.83744,11/10/2019
44,1st Half,D,552.18036,11.48382,139,139,139,11/10/2019
39,1st Half,D,527.29004,10.96617,179,0,168.92804,11/10/2019
66,1st Half,M,308.16913,10.39625,217,0,185.11503,11/10/2019
62,1st Half,F,631.93597,13.14252,0,0,0,11/10/2019
4,1st Half,M,611.87238,12.72525,0,0,0,11/10/2019
21,1st Half,D,505.12338,10.50517,148,148,148,11/10/2019
43,1st Half,M,661.21918,13.75153,155,0,155,11/10/2019
91,1st Half,F,218.48662,9.05525,210,0,172.31329,11/10/2019
12,2nd Half,D,533.80145,9.92503,221,141,174.83697,11/10/2019
9,2nd Half,F,148.7446,10.94596,156,0,155.42017,11/10/2019
89,2nd Half,GK,180.50194,3.35609,222,0,159.22992,11/10/2019
44,2nd Half,D,511.8447,9.51679,139,0,139,11/10/2019
35,2nd Half,F,396.6626,11.96617,93,93,93,11/10/2019
39,2nd Half,D,457.65161,8.50917,150,0,149.99971,11/10/2019
49,2nd Half,F,144.89281,11.26124,202,94,178.76389,11/10/2019
66,2nd Half,M,439.81268,8.17749,212,0,179.18115,11/10/2019
86,2nd Half,M,55.29087,7.52018,0,0,0,11/10/2019
62,2nd Half,F,610.50482,11.35119,151,151,151,11/10/2019
4,2nd Half,M,572.49756,10.64452,173,0,153.13644,11/10/2019
21,2nd Half,D,487.44879,9.06319,156,0,155.86212,11/10/2019
43,2nd Half,M,495.61731,10.88978,163,0,157.11485,11/10/2019
52,2nd Half,D,186.52644,9.22538,0,0,0,11/10/2019
12,OT,D,44.33322,11.61569,216,153,176.78428,11/10/2019
89,OT,GK,18.11381,4.74598,171,122,153.10611,11/10/2019
44,OT,D,41.91687,10.98259,0,0,0,11/10/2019
35,OT,F,53.71796,14.07457,0,0,0,11/10/2019
39,OT,D,39.37835,10.31747,140,140,140,11/10/2019
66,OT,M,41.34267,10.83214,206,148,180.6671,11/10/2019
62,OT,F,35.08423,9.19237,0,0,0,11/10/2019
4,OT,M,54.148,14.18725,122,122,122,11/10/2019
21,OT,D,40.51445,10.61514,0,0,0,11/10/2019
43,OT,M,43.74477,11.46151,113,113,113,11/10/2019
52,OT,D,5.8296,1.52741,101,0,100.84238,11/10/2019
9,Session,F,430.11705,8.74814,0,0,0,11/12/2019
89,Session,GK,198.69522,3.90108,0,0,0,11/12/2019
63,Session,F,4.4904,0.09133,0,0,0,11/12/2019
15,Session,D,449.50243,9.14242,210,0,155.8626,11/12/2019
44,Session,D,4.52494,0.09203,0,0,0,11/12/2019
35,Session,F,436.67066,8.88144,0,0,0,11/12/2019
95,Session,D,451.05173,9.17393,218,0,164.94328,11/12/2019
39,Session,D,4.65237,0.09462,0,0,0,11/12/2019
49,Session,F,381.12791,7.75175,154,0,153.99805,11/12/2019
66,Session,M,0.99776,0.1054,0,0,0,11/12/2019
86,Session,M,413.8227,8.41673,0,0,0,11/12/2019
97,Session,F,4.74592,0.09653,0,0,0,11/12/2019
48,Session,M,390.17309,7.93572,0,0,0,11/12/2019
34,Session,M,347.39645,7.06569,165,77,127.86449,11/12/2019
100,Session,D,397.5285,8.08533,93,0,92.99779,11/12/2019
71,Session,GK,165.36923,3.24678,205,90,143.76151,11/12/2019
23,Session,GK,185.23744,3.63686,0,0,0,11/12/2019
43,Session,M,435.36037,8.85479,0,0,0,11/12/2019
91,Session,F,336.67229,6.84757,212,0,157.81862,11/12/2019
52,Session,D,428.13184,8.70777,114,0,113.9985,11/12/2019
9,Warmup,F,56.78402,5.99831,0,0,0,11/12/2019
89,Warmup,GK,46.42382,4.90392,0,0,0,11/12/2019
63,Warmup,F,0.92758,0.09798,0,0,0,11/12/2019
15,Warmup,D,87.48808,9.2417,210,0,148.39894,11/12/2019
44,Warmup,D,0.94143,0.09945,0,0,0,11/12/2019
35,Warmup,F,85.80988,9.06442,0,0,0,11/12/2019
95,Warmup,D,91.36362,9.65109,214,0,179.36516,11/12/2019
39,Warmup,D,0.94629,0.09996,0,0,0,11/12/2019
49,Warmup,F,70.29051,7.42505,154,0,153.98873,11/12/2019
66,Warmup,M,0.99776,0.1054,0,0,0,11/12/2019
86,Warmup,M,88.53303,9.35208,0,0,0,11/12/2019
97,Warmup,F,0.96061,0.10147,0,0,0,11/12/2019
48,Warmup,M,82.19329,8.68239,0,0,0,11/12/2019
34,Warmup,M,76.50761,8.08179,152,77,127.89104,11/12/2019
100,Warmup,D,81.6368,8.62361,0,0,0,11/12/2019
71,Warmup,GK,44.4004,4.69018,165,90,133.44552,11/12/2019
23,Warmup,GK,45.22596,4.77739,0,0,0,11/12/2019
43,Warmup,M,74.24102,7.84236,0,0,0,11/12/2019
91,Warmup,F,63.12563,6.6682,199,85,146.41612,11/12/2019
52,Warmup,D,75.22087,7.94587,0,0,0,11/12/2019
9,Finishing pattern to goal,F,178.89618,8.43187,0,0,0,11/12/2019
63,Finishing pattern to goal,F,1.90089,0.08959,0,0,0,11/12/2019
15,Finishing pattern to goal,D,150.25061,7.08173,188,104,149.04399,11/12/2019
44,Finishing pattern to goal,D,1.91449,0.09024,0,0,0,11/12/2019
35,Finishing pattern to goal,F,159.02942,7.4955,0,0,0,11/12/2019
95,Finishing pattern to goal,D,167.83459,7.91051,205,0,163.15584,11/12/2019
39,Finishing pattern to goal,D,1.97855,0.09325,0,0,0,11/12/2019
49,Finishing pattern to goal,F,128.38708,6.05124,154,154,154,11/12/2019
86,Finishing pattern to goal,M,160.89157,7.58326,0,0,0,11/12/2019
97,Finishing pattern to goal,F,2.02212,0.09531,0,0,0,11/12/2019
48,Finishing pattern to goal,M,132.08928,6.22573,0,0,0,11/12/2019
34,Finishing pattern to goal,M,124.48962,5.86754,152,86,124.14084,11/12/2019
100,Finishing pattern to goal,D,154.83401,7.29775,93,0,92.99516,11/12/2019
43,Finishing pattern to goal,M,169.41107,7.98481,0,0,0,11/12/2019
91,Finishing pattern to goal,F,135.92465,6.4065,189,106,158.57757,11/12/2019
52,Finishing pattern to goal,D,142.34383,6.70906,0,0,0,11/12/2019
89,GK,GK,85.96314,3.74024,0,0,0,11/12/2019
71,GK,GK,84.60186,3.68101,205,107,154.02175,11/12/2019
23,GK,GK,81.14747,3.53071,0,0,0,11/12/2019
9,Small Sided,F,194.43684,10.51958,0,0,0,11/12/2019
89,Small Sided,GK,66.30826,3.58746,0,0,0,11/12/2019
63,Small Sided,F,1.66193,0.08991,0,0,0,11/12/2019
15,Small Sided,D,211.76373,11.45701,206,107,167.495,11/12/2019
44,Small Sided,D,1.66902,0.0903,0,0,0,11/12/2019
35,Small Sided,F,191.83136,10.37861,0,0,0,11/12/2019
95,Small Sided,D,191.85352,10.37981,218,0,160.92802,11/12/2019
39,Small Sided,D,1.72752,0.09346,0,0,0,11/12/2019
49,Small Sided,F,182.45032,9.87107,154,154,154,11/12/2019
86,Small Sided,M,164.3981,8.8944,0,0,0,11/12/2019
97,Small Sided,F,1.76319,0.09539,0,0,0,11/12/2019
48,Small Sided,M,175.89052,9.51617,0,0,0,11/12/2019
34,Small Sided,M,146.39922,7.92061,165,82,132.12515,11/12/2019
100,Small Sided,D,161.05769,8.71367,93,93,93,11/12/2019
71,Small Sided,GK,36.36697,1.96755,192,109,136.28753,11/12/2019
23,Small Sided,GK,58.86401,3.18471,0,0,0,11/12/2019
43,Small Sided,M,191.70828,10.37195,0,0,0,11/12/2019
91,Small Sided,F,137.62201,7.44574,212,0,162.79114,11/12/2019
52,Small Sided,D,210.56714,11.39227,114,0,113.9985,11/12/2019
12,Session,D,239.25368,5.46383,205,92,137.32704,11/14/2019
9,Session,F,288.15673,6.5806,0,0,0,11/14/2019
89,Session,GK,225.35848,5.17471,0,0,0,11/14/2019
63,Session,F,209.96801,4.79501,0,0,0,11/14/2019
15,Session,D,204.15117,4.66219,209,60,119.43329,11/14/2019
44,Session,D,261.35443,5.96852,102,0,102,11/14/2019
35,Session,F,255.00387,5.82349,178,0,151.27648,11/14/2019
95,Session,D,220.16919,5.02798,202,0,101.84612,11/14/2019
39,Session,D,247.78996,5.65875,0,0,0,11/14/2019
49,Session,F,233.01125,5.32125,133,0,118.24253,11/14/2019
66,Session,M,237.65162,5.42722,0,0,0,11/14/2019
86,Session,M,236.70098,5.40551,0,0,0,11/14/2019
62,Session,F,271.86202,6.20848,0,0,0,11/14/2019
97,Session,F,167.92458,3.83487,0,0,0,11/14/2019
48,Session,M,221.64266,5.06163,206,0,138.35114,11/14/2019
34,Session,M,100.75982,2.30104,0,0,0,11/14/2019
4,Session,M,267.21042,6.10225,100,0,100,11/14/2019
100,Session,D,218.17427,4.98242,0,0,0,11/14/2019
71,Session,GK,4.34277,0.09972,0,0,0,11/14/2019
23,Session,GK,201.61838,4.62957,141,0,141,11/14/2019
18,Session,D,86.41111,5.75358,125,0,125,11/14/2019
21,Session,D,292.73281,6.6851,0,0,0,11/14/2019
43,Session,M,346.48223,7.91257,208,0,136.95929,11/14/2019
91,Session,F,181.70397,4.7466,209,0,132.84437,11/14/2019
52,Session,D,210.77172,4.81337,0,0,0,11/14/2019
12,Warm Up,D,90.42671,6.02102,205,92,144.67332,11/14/2019
9,Warm Up,F,118.42821,7.8854,0,0,0,11/14/2019
89,Warm Up,GK,92.50163,6.15918,0,0,0,11/14/2019
63,Warm Up,F,95.75821,6.37595,0,0,0,11/14/2019
15,Warm Up,D,100.86794,6.71625,209,90,147.81297,11/14/2019
44,Warm Up,D,106.37232,7.08267,0,0,0,11/14/2019
35,Warm Up,F,113.91917,7.58517,178,0,177.07005,11/14/2019
95,Warm Up,D,109.10802,7.26483,173,0,91.60052,11/14/2019
39,Warm Up,D,106.1226,7.06605,0,0,0,11/14/2019
49,Warm Up,F,95.40148,6.35219,133,0,129.02232,11/14/2019
66,Warm Up,M,98.07409,6.53015,0,0,0,11/14/2019
86,Warm Up,M,103.26587,6.87583,0,0,0,11/14/2019
62,Warm Up,F,108.28677,7.21015,0,0,0,11/14/2019
97,Warm Up,F,78.30398,5.21378,0,0,0,11/14/2019
48,Warm Up,M,111.47441,7.42239,192,0,132.3171,11/14/2019
34,Warm Up,M,28.5645,1.90193,0,0,0,11/14/2019
4,Warm Up,M,101.72842,6.77347,0,0,0,11/14/2019
100,Warm Up,D,94.77659,6.31059,0,0,0,11/14/2019
